Timestamp,What type of classes do you like? [Lecture],What type of classes do you like? [Discussion / Lab Sections],What type of classes do you like? [Seminar],What type of classes do you like? [Small Class],What type of classes do you like? [Large Class],What type of classes do you like? [Classes Are Recorded],What type of work do you prefer?  [Exams],What type of work do you prefer?  [Coding Assignments],What type of work do you prefer?  [Research Papers],What type of work do you prefer?  [Mathematical Proofs],What type of work do you prefer?  [Smaller Weekly Assignments],What type of work do you prefer?  [Larger Less-Frequent Assignments],What type of work do you prefer?  [Group Projects],What topics do you like?  [Software Design],What topics do you like?  [Theoretical CS],What topics do you like?  [Data Science],What topics do you like?  [Machine Learning / AI],What topics do you like?  [Systems],Please rate the CS Core Courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-101L: Introduction to Computer Science],Please rate the CS Core Courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-201: Data Structures and Algorithms],Please rate the CS Core Courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-230: Discrete Math for Computer Science],Please rate the CS Core Courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-250D: Computer Architecture],Please rate the CS Core Courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-310: Introduction to Operating Systems],Please rate the CS Core Courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-316: Introduction to Database Systems],Please rate the CS Core Courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-330: Introduction to the Design and Analysis of Algorithms],Please rate the CS Core Courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-350L: Digital Systems],Please rate the CS Core Courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-351: Computer Security],Please rate the CS Core Courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-356: Computer Network Architecture],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-207: Introduction to Mobile Application Development in iOS],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-216: Everything Data],"Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-240: Race, Gender, and Computing]",Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-243: Programming Interview Skills and Practice],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-260: Introduction to Computational Genomics],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-288: Logic and Its Applications],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-290: Intro to Mobile Programming],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-290: Intro to Computational Imaging],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-290: Web Application Development],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-290: Graph-Matrix Comp & Data Analysis],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-290: Great Ideas in CS],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMSCI-290: Data Science Competition],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-307D: Software Design and Implementation],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-308: Advanced Software Design and Implementation],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-309S: Problem Solving Seminar],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-323D: Computational Microeconomics],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-333: Algorithms in the Real World],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-334: Mathematical Foundations of Computer Science],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-344: Computer Graphics],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-370D: Introduction to Artificial Intelligence],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-371D: Elements of Machine Learning],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-408: Delivering Software: From Concept to Client],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-434: Topological Data Analysis],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-445: Introduction to High Dimensional Data Analysis],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-474: Data Science Competition],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-510: Operating Systems],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-512: Distributed Systems],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-514: Advanced Computer Networks],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-515: Wireless Networking and Mobile Computing],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-516: Database Systems],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-520: Numerical Analysis],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-524: Nonlinear Dynamics],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-527: Introduction to Computer Vision],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-528: Introduction to Computational Science],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-531D: Introduction to Algorithms],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-532: Design and Analysis of Algorithms],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-534: Computational Complexity],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-550: Advanced Computer Architecture I],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-553: Compiler Construction],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-554: Fault-Tolerant and Testable Computer Systems],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-555: Probability for Electrical and Computer Engineers],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-561: Computational Sequence Biology],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-570: Artificial Intelligence],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-571D: Probabilistic Machine Learning],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-579: Statistical Data Mining],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-590: Advanced Topics in Computer Science],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-624: Nanoscale and Molecular Scale Computing],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-630: Randomized Algorithms],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-632: Approximation Algorithms],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-634: Geometric Algorithms],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-636: Computational Topology],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-638: Graph Algorithms],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-650: Advanced Computer Architecture II],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-662: Computational Systems Biology],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-663: Algorithms in Structural Biology and Biophysics],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-664: Computational Structural Biology],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-671D: Theory and Algorithms for Machine Learning],Please rate the CS elective courses that you've taken. Leave courses you haven't taken blank. [COMPSCI-675D: Introduction to Deep Learning]
11/4/2021 16:21:21,Somewhat Prefer,Neutral,Neutral,Somewhat Dislike,Prefer,Prefer,Dislike,Somewhat Prefer,Prefer,Dislike,Prefer,Somewhat Prefer,Prefer,Neutral,Somewhat Dislike,Prefer,Neutral,Neutral,Loved,Liked,Disliked,Hated,,Liked,Hated,,,,,Loved,,,,,,Neutral,,,,,,,,,Liked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 16:22:02,Prefer,Somewhat Dislike,Neutral,Neutral,Prefer,Prefer,Dislike,Somewhat Dislike,Prefer,Somewhat Prefer,Prefer,Somewhat Dislike,Somewhat Prefer,Somewhat Dislike,Prefer,Neutral,Somewhat Prefer,Neutral,,Neutral,Liked,Liked,,,Disliked,,,,,,,,,,,,,,,,,,,Loved,Loved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 16:22:29,Neutral,Somewhat Prefer,Somewhat Prefer,Somewhat Dislike,Somewhat Prefer,Prefer,Somewhat Dislike,Somewhat Prefer,Neutral,Somewhat Dislike,Somewhat Prefer,Somewhat Prefer,Somewhat Prefer,Somewhat Prefer,Somewhat Dislike,Prefer,Prefer,Prefer,Liked,Neutral,,Liked,,,,,,,,Loved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 16:24:02,Neutral,Somewhat Dislike,Neutral,Somewhat Prefer,Somewhat Dislike,Prefer,Dislike,Somewhat Prefer,Prefer,Neutral,Somewhat Dislike,Somewhat Prefer,Prefer,Somewhat Prefer,Somewhat Prefer,Somewhat Dislike,Prefer,Neutral,Disliked,Liked,Hated,Loved,,Liked,,,,,,,,,,,,,,,Loved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Loved,,,,,,,,,,,,
11/4/2021 16:24:50,Neutral,Dislike,Dislike,Somewhat Dislike,Neutral,Prefer,Neutral,Somewhat Dislike,Neutral,Somewhat Dislike,Prefer,Prefer,Neutral,Dislike,Somewhat Prefer,Neutral,Somewhat Prefer,Neutral,Neutral,Liked,,Disliked,,,,,Hated,Hated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 16:27:13,Prefer,Prefer,Somewhat Dislike,Somewhat Prefer,Somewhat Dislike,Neutral,Dislike,Somewhat Prefer,Neutral,Dislike,Somewhat Dislike,Prefer,Somewhat Dislike,Somewhat Prefer,Neutral,Neutral,Neutral,Prefer,,Liked,,Loved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 16:28:12,Somewhat Prefer,Somewhat Dislike,Dislike,Neutral,Somewhat Prefer,Prefer,Prefer,Somewhat Dislike,Dislike,Somewhat Prefer,Somewhat Prefer,Neutral,Prefer,Neutral,Dislike,Prefer,Prefer,Somewhat Prefer,,Liked,,Hated,,,,,,,,Liked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 16:30:51,Prefer,Somewhat Prefer,Neutral,Somewhat Prefer,Somewhat Dislike,Prefer,Somewhat Prefer,Prefer,Neutral,Dislike,Somewhat Prefer,Somewhat Dislike,Dislike,Neutral,Somewhat Dislike,Prefer,Prefer,Somewhat Dislike,,Liked,,Disliked,,Neutral,Hated,,,,,,,,Loved,,,,,,,,,,,,,,,,,,,Liked,,,,,,,,,,,,,,,,,,,,,,Loved,,,,,,,,,,,,
11/4/2021 16:32:16,Neutral,Somewhat Dislike,Somewhat Prefer,Somewhat Prefer,Neutral,Somewhat Prefer,Somewhat Dislike,Somewhat Prefer,Dislike,Neutral,Somewhat Prefer,Neutral,Prefer,Somewhat Prefer,Somewhat Dislike,Somewhat Prefer,Somewhat Prefer,Neutral,Loved,Liked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 16:40:23,Somewhat Dislike,Somewhat Dislike,Neutral,Somewhat Prefer,Neutral,Somewhat Prefer,Dislike,Prefer,Neutral,Somewhat Dislike,Neutral,Somewhat Prefer,Prefer,Prefer,Neutral,Neutral,Somewhat Prefer,Dislike,,Liked,Neutral,Neutral,,Loved,Hated,,,,,Liked,,,,,,,,,,,Liked,,,,,,,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 16:40:34,Somewhat Prefer,Somewhat Prefer,Neutral,Neutral,Somewhat Prefer,Prefer,Prefer,Neutral,Somewhat Prefer,Somewhat Dislike,Somewhat Dislike,Somewhat Prefer,Prefer,Prefer,Prefer,Neutral,Neutral,Somewhat Dislike,Loved,Loved,Neutral,Liked,Neutral,Neutral,Neutral,Loved,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,Disliked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 16:41:08,Somewhat Dislike,Somewhat Prefer,Somewhat Prefer,Somewhat Prefer,Somewhat Prefer,Neutral,Dislike,Somewhat Prefer,Neutral,Dislike,Somewhat Prefer,Somewhat Prefer,Somewhat Prefer,Prefer,Somewhat Prefer,Somewhat Prefer,Prefer,Somewhat Dislike,,Loved,Hated,Hated,,,,,,,,,,Loved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 16:42:51,Prefer,Somewhat Dislike,Somewhat Dislike,Somewhat Dislike,Prefer,Prefer,Neutral,Prefer,Prefer,Dislike,Neutral,Prefer,Somewhat Dislike,Somewhat Prefer,Prefer,Somewhat Prefer,Dislike,Somewhat Dislike,,Loved,Neutral,Liked,,Neutral,Hated,,Hated,,,,,,Loved,,,,,,,,,,,Neutral,Loved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 16:44:03,Somewhat Prefer,Somewhat Dislike,Neutral,Somewhat Prefer,Neutral,Prefer,Somewhat Dislike,Prefer,Somewhat Prefer,Dislike,Somewhat Prefer,Somewhat Dislike,Somewhat Dislike,Somewhat Prefer,Dislike,Prefer,Neutral,Neutral,Liked,Liked,Disliked,Neutral,,Neutral,Hated,,,,,Loved,,,,,Neutral,,,,,,,,,,Liked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 16:44:18,Somewhat Prefer,Neutral,Somewhat Prefer,Prefer,Dislike,Prefer,Neutral,Somewhat Dislike,Somewhat Prefer,Prefer,Somewhat Prefer,Somewhat Dislike,Neutral,Somewhat Prefer,Prefer,Somewhat Dislike,Somewhat Prefer,Dislike,,Loved,Loved,Hated,,Neutral,Loved,,,,,Neutral,,,,,,,,,,,,,,,Loved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 16:44:48,Prefer,Prefer,Neutral,Somewhat Prefer,Somewhat Dislike,Prefer,Dislike,Prefer,Somewhat Prefer,Neutral,Somewhat Prefer,Prefer,Prefer,Prefer,Neutral,Prefer,Prefer,Neutral,Liked,Liked,Hated,Loved,Neutral,Loved,Loved,Neutral,Neutral,Neutral,,Loved,,Neutral,,,,,,,,Loved,,,,,,,,Loved,,,,,,,,,,,,,,,,,,,,,,,,,,Loved,,,,,,,,,,,,
11/4/2021 16:50:05,Somewhat Prefer,Somewhat Dislike,Somewhat Prefer,Somewhat Prefer,Dislike,Somewhat Prefer,Neutral,Somewhat Prefer,Neutral,Neutral,Somewhat Prefer,Neutral,Somewhat Dislike,Prefer,Neutral,Prefer,Prefer,Somewhat Prefer,Neutral,Liked,,Neutral,,,,,,,Liked,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 16:53:38,Dislike,Neutral,Neutral,Prefer,Dislike,Prefer,Somewhat Dislike,Somewhat Dislike,Somewhat Dislike,Somewhat Dislike,Somewhat Prefer,Dislike,Prefer,Neutral,Neutral,Somewhat Prefer,Somewhat Prefer,Neutral,Neutral,Liked,,Disliked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 17:10:14,Neutral,Somewhat Dislike,Prefer,Prefer,Somewhat Dislike,Prefer,Prefer,Prefer,Dislike,Dislike,Prefer,Somewhat Dislike,Dislike,Prefer,Dislike,Neutral,Prefer,Neutral,Loved,Loved,Hated,Loved,,Loved,Hated,,,,,Liked,,,,,,,,,,,,,,,Loved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 17:23:00,Somewhat Dislike,Somewhat Prefer,Prefer,Prefer,Somewhat Dislike,Prefer,Neutral,Prefer,Neutral,Dislike,Somewhat Dislike,Somewhat Prefer,Somewhat Dislike,Prefer,Dislike,Neutral,Neutral,Neutral,Liked,Liked,Neutral,Liked,,Disliked,,,,,,,,Liked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 17:29:04,Prefer,Somewhat Dislike,Neutral,Somewhat Prefer,Neutral,Prefer,Somewhat Prefer,Prefer,Somewhat Dislike,Dislike,Prefer,Dislike,Neutral,Somewhat Prefer,Dislike,Somewhat Prefer,Somewhat Prefer,Prefer,Loved,Liked,Hated,Loved,,Neutral,Hated,,,,,Loved,,,,,,,,,,,,,,Loved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 17:32:39,Somewhat Prefer,Somewhat Dislike,Neutral,Neutral,Neutral,Prefer,Somewhat Prefer,Prefer,Dislike,Dislike,Prefer,Somewhat Dislike,Somewhat Dislike,Somewhat Prefer,Dislike,Somewhat Prefer,Prefer,Dislike,Loved,Liked,Hated,Loved,,,Hated,,,,,Liked,,,,,Liked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 17:39:55,Somewhat Prefer,Somewhat Dislike,Somewhat Dislike,Neutral,Neutral,Prefer,Neutral,Prefer,Neutral,Dislike,Neutral,Neutral,Dislike,Neutral,Neutral,Somewhat Prefer,Somewhat Prefer,Neutral,,Liked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 17:41:36,Neutral,Neutral,Prefer,Prefer,Dislike,Prefer,Dislike,Prefer,Somewhat Prefer,Dislike,Prefer,Neutral,Neutral,Prefer,Somewhat Dislike,Prefer,Prefer,Neutral,,Liked,Hated,Liked,,Neutral,Hated,,,,,Loved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 17:43:58,Neutral,Prefer,Somewhat Prefer,Somewhat Prefer,Neutral,Prefer,Neutral,Prefer,Somewhat Dislike,Dislike,Neutral,Neutral,Somewhat Prefer,Somewhat Prefer,Dislike,Neutral,Neutral,Neutral,,Loved,,,,,,,,,,,,,Loved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 17:45:44,Neutral,Somewhat Dislike,Neutral,Prefer,Somewhat Dislike,Dislike,Dislike,Prefer,Dislike,Somewhat Prefer,Somewhat Dislike,Somewhat Prefer,Somewhat Dislike,Somewhat Prefer,Neutral,Somewhat Prefer,Somewhat Prefer,Somewhat Prefer,,Liked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 17:47:26,Somewhat Prefer,Prefer,Neutral,Somewhat Prefer,Somewhat Prefer,Prefer,Somewhat Dislike,Prefer,Dislike,Dislike,Prefer,Neutral,Neutral,Somewhat Prefer,Somewhat Dislike,Somewhat Dislike,Neutral,Neutral,Loved,Liked,,,,,,,,,,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 17:48:28,Neutral,Somewhat Prefer,Somewhat Dislike,Somewhat Dislike,Neutral,Prefer,Dislike,Prefer,Somewhat Dislike,Somewhat Dislike,Somewhat Dislike,Prefer,Somewhat Dislike,Prefer,Somewhat Dislike,Somewhat Prefer,Neutral,Somewhat Prefer,,,,Loved,,,,Liked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 17:55:33,Somewhat Prefer,Neutral,Somewhat Dislike,Dislike,Somewhat Prefer,Prefer,Somewhat Dislike,Somewhat Prefer,Dislike,Somewhat Dislike,Neutral,Somewhat Prefer,Neutral,Somewhat Prefer,Neutral,Somewhat Prefer,Somewhat Prefer,Neutral,,Liked,Neutral,Disliked,Liked,,Disliked,,,,Loved,Loved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 20:04:56,Somewhat Prefer,Somewhat Prefer,Somewhat Dislike,Neutral,Neutral,Prefer,Dislike,Somewhat Prefer,Neutral,Dislike,Somewhat Prefer,Somewhat Prefer,Somewhat Prefer,Somewhat Prefer,Somewhat Dislike,Somewhat Prefer,Neutral,Neutral,,Loved,Neutral,Neutral,Disliked,,,,,,,Liked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 20:51:51,Prefer,Somewhat Dislike,Neutral,Neutral,Neutral,Prefer,Dislike,Prefer,Somewhat Dislike,Somewhat Dislike,Somewhat Prefer,Neutral,Prefer,Prefer,Prefer,Prefer,Prefer,Prefer,Liked,Neutral,Neutral,Neutral,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral
11/4/2021 21:13:57,Somewhat Dislike,Somewhat Prefer,Neutral,Prefer,Neutral,Somewhat Prefer,Neutral,Somewhat Prefer,Somewhat Dislike,Dislike,Somewhat Prefer,Neutral,Somewhat Prefer,Prefer,Neutral,Somewhat Prefer,Somewhat Prefer,Neutral,Neutral,Loved,Neutral,Disliked,Neutral,Liked,Liked,Neutral,Neutral,Neutral,,Loved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 21:41:15,Prefer,Prefer,Somewhat Prefer,Prefer,Neutral,Prefer,Somewhat Prefer,Prefer,Somewhat Dislike,Somewhat Prefer,Somewhat Prefer,Neutral,Somewhat Dislike,Somewhat Dislike,Neutral,Somewhat Prefer,Somewhat Prefer,Neutral,,Loved,,Liked,Liked,,,,,Liked,,,,,,,,,,,,,,,,,,,,Disliked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 21:47:48,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Dislike,Prefer,Dislike,Dislike,Dislike,Prefer,Dislike,Prefer,Dislike,Dislike,Prefer,Hated,Hated,Hated,Hated,,,,,,Hated,,Hated,Loved,,,,,,,,,,,,,,Hated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 21:58:24,Somewhat Dislike,Somewhat Dislike,Prefer,Prefer,Somewhat Dislike,Prefer,Dislike,Neutral,Somewhat Dislike,Dislike,Somewhat Prefer,Somewhat Prefer,Somewhat Prefer,Neutral,Somewhat Prefer,Prefer,Neutral,Dislike,Loved,Loved,Hated,Hated,,Liked,Loved,,,,,Loved,,,,,,Loved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 22:43:39,Neutral,Prefer,Somewhat Prefer,Neutral,Neutral,Prefer,Dislike,Somewhat Prefer,Neutral,Somewhat Dislike,Prefer,Somewhat Prefer,Somewhat Dislike,Prefer,Somewhat Prefer,Dislike,Somewhat Prefer,Somewhat Prefer,,Loved,Liked,Liked,,Liked,,,,,,,,,,,,,,,,,,,,,Loved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 22:59:00,Somewhat Prefer,Somewhat Dislike,Dislike,Neutral,Somewhat Prefer,Prefer,Neutral,Prefer,Dislike,Somewhat Prefer,Somewhat Prefer,Somewhat Prefer,Somewhat Dislike,Somewhat Prefer,Neutral,Neutral,Somewhat Prefer,Somewhat Prefer,,Neutral,,Loved,,,,Loved,,,,,,,,,,,,,,,,Loved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2021 23:35:32,Prefer,Somewhat Prefer,Neutral,Neutral,Somewhat Prefer,Prefer,Somewhat Prefer,Prefer,Somewhat Dislike,Dislike,Somewhat Prefer,Somewhat Prefer,Somewhat Prefer,Prefer,Dislike,Somewhat Prefer,Somewhat Dislike,Somewhat Dislike,,Liked,Neutral,Liked,,Liked,Disliked,,,,Loved,,,,Liked,,Loved,,,,,,,,,,Liked,,,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/2021 0:27:36,Somewhat Prefer,Somewhat Dislike,Somewhat Dislike,Prefer,Neutral,Prefer,Somewhat Dislike,Prefer,Somewhat Prefer,Somewhat Dislike,Prefer,Prefer,Somewhat Dislike,Prefer,Somewhat Dislike,Somewhat Dislike,Neutral,Somewhat Dislike,,Neutral,,Neutral,Neutral,,Disliked,Liked,,Liked,,,,,,,,,,,,,,Disliked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/2021 10:38:55,Somewhat Prefer,Somewhat Prefer,Neutral,Prefer,Somewhat Dislike,Prefer,Somewhat Dislike,Prefer,Somewhat Prefer,Prefer,Somewhat Prefer,Somewhat Prefer,Somewhat Dislike,Somewhat Prefer,Prefer,Somewhat Dislike,Somewhat Prefer,Somewhat Prefer,,Loved,,Liked,Disliked,,Liked,,Hated,,,,,Liked,,,,,,,,,,,,,,,,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/2021 17:29:41,Somewhat Dislike,Dislike,Somewhat Dislike,Neutral,Neutral,Prefer,Dislike,Neutral,Neutral,Dislike,Somewhat Prefer,Somewhat Prefer,Prefer,Prefer,Dislike,Somewhat Prefer,Neutral,Somewhat Dislike,Neutral,Neutral,Hated,Neutral,Neutral,Liked,Hated,Hated,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/2021 12:59:01,Prefer,Neutral,Prefer,Prefer,Dislike,Somewhat Dislike,Somewhat Dislike,Somewhat Prefer,Neutral,Neutral,Neutral,Neutral,Somewhat Prefer,Prefer,Neutral,Neutral,Neutral,Neutral,,Loved,Disliked,Neutral,,,,,,,,Liked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
