Tag_Id's
0,1,4,13
0,1,4,13
0,1,4,14
0,1,4,17
0,1,4,13,17
0,4,13,15,17
0,1,4,14
0,1,4,13,17
0,4,13,17
0,4,13,17
0,3,13
0,4,15
0,4
0,4,13
0,4,15,16
0,3,14
0,3,13
0,3
0,4,13
0,3,15
0,3
0,3,15
0,1,4,13
0,1,4,13
2,3,13
0,1,4,16
0,4,15
0,3,14
0,3,13
0,1,4,15,16
0,1,4,15,16
0,3,13
0,3,15
0,3,15,16
0,3,15,16
0,3,13,17
0,4,13,17
0,3,13,17

0,4,13,15,17
0,3
0,3
0,4,15,16

0,1,4,14
0,1,3,14
0,3,17
0,3,13,17
0,3,13,14
0,3,17
0,3
0,3
0,1,4,15,16
0,1,4,15,16

2,3,13,14,15,16,17

0,3,14
0,3,14
0,3,14

0,3,14
0,3,17
0,3


0,1,4,15,16
0,1,4,16
